0.0218  -0.00159392
0.0274  -0.00182085
0.0304  -0.00215223
0.016  -0.00241074
0.0184  -0.00255548
0.0196  -0.00268369
0.0116  -0.00282653
0.0086  -0.00292024
0.0122  -0.00307026
0.0192  -0.00321052
-0.018  -0.00324166
-0.003  -0.00314785
-3.79471e-19  -0.00311293
0.0036  -0.00314189
0.0014  -0.00313577
0.0136  -0.00316669
-0.0028  -0.00316007
0.0078  -0.00321672
0.012  -0.00332692
0.001  -0.00343982
-0.0198  -0.00345139
-0.0106  -0.0033706
0.0078  -0.00333378
-0.0008  -0.00338911
0.0096  -0.00341296
0.0148  -0.00352692
0.004  -0.00368425
-0.0068  -0.00365029
-0.0012  -0.00363252
-0.022  -0.00349046
-0.0276  -0.00320444
-0.0192  -0.00299666
-0.022  -0.00279448
-0.0064  -0.00272065
-0.0128  -0.00262835
-0.0064  -0.00253111
-0.003  -0.00253452
-0.008  -0.00243877
0.0086  -0.00244784
-0.0162  -0.00248742
-0.007  -0.00242209
-0.012  -0.00235968
-0.012  -0.00215441
-0.0204  -0.0019718
-0.0286  -0.00167647
-0.0222  -0.00142509
-0.0084  -0.0012893
-0.0128  -0.00120389
-0.0078  -0.00107873
-0.0148  -0.00100185
-0.0152  -0.000845485
-0.0276  -0.000626359
-0.0224  -0.000308263
-0.0022  -0.00014175
-0.0132  -8.7723e-05
-0.0124  5.2838e-06
-0.037  0.000165411
-0.0222  0.000442784
0.0022  0.000587397
0.0074  0.000493154
0.0016  0.000462058
0.0038  0.000443714
0.009  0.000398271
0.0098  0.000338957
-0.0082  0.000319065
-0.0204  0.000527648
-0.0246  0.000722993
0.0062  0.000802832
0.0016  0.000738001
0.0024  0.000723274
-0.0044  0.00072166
-0.008  0.000776353
-0.0028  0.00078516
-0.0184  0.000975519
-0.0296  0.0013035
-0.0098  0.00151295
-0.0088  0.0016256
-0.0064  0.00181596
0.0086  0.00179064
0.004  0.00172445
0.0116  0.00162775
0.0036  0.00152605
-0.0076  0.00153128
-0.0018  0.00146314
0.0076  0.00144426
-0.021  0.00155101
0.0072  0.00160407
0.016  0.00152579
0.0064  0.00142869
-0.0112  0.00136421
-0.0122  0.00146698
-0.0042  0.0015279
-0.01  0.00164351
-0.0128  0.001765
-0.0114  0.00188581
-0.003  0.00195999
0.0016  0.00195823
-0.0006  0.00192556
-0.0126  0.00205602
-0.001  0.00211913
-0.0146  0.00223005
-0.017  0.00237817
-0.0036  0.00251483
-0.0054  0.00256824
-0.0146  0.00260444
-0.0046  0.00270563
0.0036  0.00276596
0.0078  0.00275469
0.0056  0.00263368
0.0112  0.00261046
-0.0114  0.00257163
-0.0002  0.00264128
-0.0062  0.00272379
-0.0106  0.00283714
0.0082  0.00285778
0.0192  0.00277584
0.0066  0.00274837
0.0174  0.00261967
0.0116  0.00251508
0.0142  0.00233482
0.012  0.00219205
-0.0014  0.00207121
0.0086  0.00206859
0.0096  0.00196516
0.0132  0.00181864
0.0112  0.00174145
0.027  0.00151791
0.0254  0.00126736
0.0144  0.00108959
0.005  0.00102258
0.0078  0.000891102
0.0082  0.000816764
0.0096  0.000815741
0.006  0.000769993
0.0158  0.000726667
0.0088  0.000565776
-0.005  0.000532841
0.0228  0.000417612
-0.0014  0.00033052
0.0102  0.000348795
0.0084  0.000181199
0.0058  7.22614e-05
-0.0076  7.56256e-05
0.022  8.64284e-05
0.0312  -0.00027563
0.008  -0.000468923
0.0124  -0.000562542
0.0072  -0.000671514
0.0008  -0.000638744
0.0208  -0.000741053
0.0188  -0.000945652
0.0124  -0.00113366
0.0112  -0.00127599
0.0124  -0.00132754
-0.0024  -0.00139273
-0.0008  -0.00138278
0.0122  -0.00144302
0.008  -0.00161428
0.0098  -0.00172956
0.0206  -0.00184056
0.0092  -0.00192469
0.004  -0.0020095
-0.0026  -0.00208139
-0.0224  -0.00197451
-0.0058  -0.00188465
0.0004  -0.00186172
0.0182  -0.00197965
0.0188  -0.00213897
0.0078  -0.00221887
-0.023  -0.00213907
-0.003  -0.00202334
-0.0058  -0.00200652
-0.002  -0.0019505
0.0062  -0.00200324
0.007  -0.00214136
-0.0086  -0.00210528
-0.0024  -0.0020326
0.0162  -0.00211677
0.001  -0.00219962
0.0138  -0.00222752
0.0182  -0.00235307
0.009  -0.00255598
0.0052  -0.00268709
-0.0024  -0.00280415
0.0016  -0.00275705
-0.011  -0.00268338
-0.0064  -0.00255118
-0.0116  -0.00247368
0.011  -0.00250646
0.0258  -0.00272867
0.015  -0.0029663
0.0248  -0.00320065
0.0216  -0.00339817
0.0206  -0.00358095
0.0136  -0.00366622
0.0084  -0.00374732
0.0264  -0.00396564
0.0118  -0.00410767
0.0116  -0.00431312
0.023  -0.00442797
-0.0084  -0.0044825
0.006  -0.00444142
0.0018  -0.00446573
-0.0008  -0.00449298
-3.79471e-19  -0.00442629
-0.002  -0.00446599
-0.0094  -0.00440709
-0.0002  -0.00434514
0.0032  -0.00434589
0.0042  -0.00435951
0.0052  -0.00440495
-0.0104  -0.00441618
-0.0174  -0.00433111
-0.0214  -0.00418329
-0.016  -0.0040054
-0.0198  -0.00392694
-0.0362  -0.00364226
-0.0114  -0.00340786
-0.0076  -0.00330298
-0.0284  -0.00310904
-0.0294  -0.00279056
-0.0252  -0.00255929
-0.0284  -0.00225591
-0.0308  -0.00201443
0.0038  -0.00190627
-0.0066  -0.00195752
-0.02  -0.00176448
-0.018  -0.00157858
-0.0112  -0.00141706
0.0014  -0.00134466
0.0042  -0.00135413
-0.0038  -0.00135193
0.0032  -0.00141479
0.0276  -0.00160379
0.0062  -0.00171731
0.0076  -0.00174379
0.0148  -0.00187266
0.0138  -0.00203493
0.0128  -0.00215315
0.0114  -0.00220398
0.0182  -0.00231339
0.0074  -0.00240358
-0.0044  -0.00239725
-0.008  -0.00231453
-0.0132  -0.0022053
-0.0266  -0.00196931
0.0012  -0.0018543
0.0074  -0.00189327
0.0224  -0.00199635
0.0082  -0.00222323
0.0044  -0.00229363
-0.0114  -0.00222369
-0.0204  -0.00205029
-0.0068  -0.00186633
-0.0102  -0.00178729
-0.022  -0.00163767
-0.0202  -0.00141481
-0.0182  -0.00129376
-0.0226  -0.00111544
-0.0084  -0.000939006
-0.008  -0.000841531
0.0206  -0.00083007
0.0136  -0.000982842
0.0004  -0.00101499
-0.0038  -0.00103757
-0.0138  -0.00101295
-0.0042  -0.000865036
-0.0138  -0.000812427
0.0064  -0.000707856
0.002  -0.000774727
0.0028  -0.000799816
0.0146  -0.000858511
0.0126  -0.00093819
0.0142  -0.00105448
0.0238  -0.00123645
0.015  -0.00148807
-0.0022  -0.00150571
0.0076  -0.00144566
0.0096  -0.00151223
0.0072  -0.0015676
0.0006  -0.00152114
0.0072  -0.00162476
0.0198  -0.00169577
0.0142  -0.00184229
0.0044  -0.0019213
-0.0122  -0.00187332
-0.0164  -0.00178873
-0.0098  -0.00170149
0.0022  -0.00171743
-0.011  -0.00169742
0.0046  -0.00168539
-0.019  -0.00162682
-0.0196  -0.00134467
-0.0036  -0.00123829
-0.0072  -0.00117282
-0.0204  -0.00101152
0.0016  -0.000962933
-0.002  -0.000985475
-0.0028  -0.00102165
0.0038  -0.00101775
0.0024  -0.00104035
-0.0018  -0.000981407
0.0076  -0.000966669
0.0044  -0.000951516
0.015  -0.00103454
0.017  -0.00126988
0.0036  -0.00134352
-0.0114  -0.00125046
-0.0138  -0.0012154
-0.0204  -0.00101377
-0.0032  -0.000911213
-0.01  -0.000896663
-0.0078  -0.000822839
-0.012  -0.000728864
-0.0142  -0.000683888
-0.0222  -0.000541121
-0.013  -0.000330124
0.0016  -0.00021735
-0.0018  -0.000218891
-0.014  -0.000213853
-0.0006  -0.000108968
0.0066  -0.000193483
0.02  -0.000334738
0.014  -0.000469541
-0.0098  -0.000501767
-0.0066  -0.000419486
-0.0018  -0.000351683
0.0092  -0.000348329
0.0156  -0.00051598
0.0146  -0.000628638
0.0104  -0.000795415
0.0172  -0.000981849
0.006  -0.00110304
0.001  -0.00110409
0.0152  -0.00120033
0.0016  -0.00127727
0.0228  -0.00133308
0.0068  -0.00155101
-0.0072  -0.00151985
-0.0144  -0.00137556
0.0008  -0.00132991
-0.0002  -0.00133127
0.0084  -0.0013417
0.0052  -0.00140391
0.009  -0.00146249
0.014  -0.00158507
-0.009  -0.00157699
-0.0058  -0.00150674
0.0018  -0.00142249
