0.025  -0.000257566
0.0462  -0.000599109
0.064  -0.00116964
0.0746  -0.00192017
0.0624  -0.00267333
0.0512  -0.00324991
0.0364  -0.00366394
0.008  -0.00389071
-0.0084  -0.00384281
-0.0072  -0.00373546
-0.0006  -0.00364239
-0.017  -0.00346709
-0.0308  -0.00327065
-0.0348  -0.00296307
-0.03  -0.00260789
-0.034  -0.0022244
-0.039  -0.00185558
-0.0198  -0.00158171
-0.0202  -0.00133935
-0.0212  -0.00109923
-0.0198  -0.000949263
-0.0292  -0.000725473
-0.0346  -0.000362816
-0.0322  -3.97776e-05
-0.0316  0.00031535
-0.0254  0.000588547
-0.003  0.00075218
0.0044  0.000731341
0.0068  0.000725206
-0.0238  0.000788825
-0.0306  0.00101685
-0.0136  0.00126238
-0.0218  0.00141855
-0.0278  0.00163538
-0.0252  0.00187231
-0.0086  0.00205272
-0.0018  0.0020917
0.023  0.00201959
0.0238  0.00177845
0.025  0.00153373
0.0226  0.00130254
0.0124  0.00116863
0.0234  0.000957007
0.0172  0.000667869
0.0278  0.000483526
0.0272  0.000260679
0.0508  -0.000131838
0.029  -0.000524033
0.0342  -0.000803883
0.0416  -0.00120239
0.0416  -0.00158257
0.028  -0.00196607
0.0148  -0.00225407
-0.0014  -0.00229452
-0.0248  -0.00211401
-0.0224  -0.00185434
-0.0188  -0.0016224
-0.0196  -0.00143197
-0.0042  -0.00131859
0.0086  -0.00133865
0.0074  -0.00148526
-0.0066  -0.00139997
-0.0162  -0.00125379
-0.0208  -0.00100939
-0.032  -0.000768998
-0.036  -0.000388167
-0.0278  -5.08066e-05
-0.0406  0.00022717
-0.0454  0.000668061
-0.0488  0.001092
-0.049  0.00154461
-0.0354  0.00200505
-0.047  0.00241
-0.0242  0.00268198
-0.022  0.00292649
-0.019  0.00314466
-0.0194  0.00333342
-0.0092  0.00345044
0.0088  0.00347864
0.0116  0.00333592
0.0238  0.00315805
0.0126  0.00293246
0.0102  0.00277961
0.0154  0.00267198
0.0302  0.00243807
0.0528  0.00202242
0.0572  0.00144663
0.0322  0.000945352
0.0356  0.000594034
0.0328  0.000262832
0.0454  -0.000137303
0.0454  -0.00065106
0.048  -0.00107826
0.0744  -0.00168786
0.0752  -0.00245787
0.0698  -0.0031384
0.062  -0.00375613
0.0504  -0.00433855
0.0406  -0.00479258
0.0272  -0.0051473
