-0.1114  0.01686
-0.0982  0.0179116
-0.0866  0.0188493
-0.0734  0.0196602
-0.0396  0.0202063
-0.0262  0.0205207
-0.0292  0.0208264
-0.0036  0.0210012
0.0078  0.0209309
0.015  0.0207419
0.0388  0.0204533
0.058  0.0199726
0.0924  0.0191641
0.1106  0.0180841
0.13  0.0168588
0.138  0.0155291
0.1408  0.0141312
0.1482  0.0126806
0.155  0.0111244
0.1714  0.00952498
0.1804  0.00776587
0.1804  0.00601182
0.1822  0.00418471
0.179  0.00242962
0.17  0.000621885
0.1648  -0.00111388
0.1798  -0.00281856
0.1562  -0.00447201
0.1508  -0.00599959
0.1286  -0.00734052
0.1284  -0.00861073
0.1344  -0.00994839
0.114  -0.0111582
0.0814  -0.0121145
0.0532  -0.0127326
0.0382  -0.0131304
0.018  -0.013462
0.0082  -0.0135486
-0.0082  -0.0135058
-0.0278  -0.0133262
-0.05  -0.0128872
-0.0646  -0.0122263
-0.0776  -0.0114964
-0.0846  -0.010722
-0.1022  -0.00972713
-0.1048  -0.00863838
-0.104  -0.00757653
-0.126  -0.00638342
-0.1212  -0.00514215
-0.1232  -0.00389864
-0.1248  -0.00266763
-0.134  -0.00136066
-0.1292  -3.29942e-05
-0.121  0.00116574
-0.0722  0.00216497
-0.078  0.00286391
-0.0778  0.00368356
-0.0642  0.00433337
-0.0622  0.00499303
-0.0418  0.00546791
-0.0252  0.00577534
-0.0168  0.00596234
0.0114  0.00601171
0.0216  0.00585886
0.014  0.00567876
0.0334  0.00545048
0.0496  0.00503411
0.0544  0.00448437
0.0612  0.00396118
0.0588  0.00344291
0.0562  0.00291594
0.0426  0.00246351
0.0396  0.0020495
0.0396  0.00166926
0.0476  0.00117291
0.0446  0.000670109
0.0918  1.13266e-05
0.0954  -0.000893707
0.1028  -0.00189283
0.0966  -0.00290041
0.094  -0.00381152
0.0878  -0.00475776
0.0722  -0.00562678
0.079  -0.00636794
0.0756  -0.00714378
0.0872  -0.00795292
0.0624  -0.00874206
0.056  -0.00941089
0.0642  -0.0100324
0.0484  -0.0105523
0.017  -0.0109111
0.0204  -0.0111564
0.003  -0.0113319
-0.0124  -0.0113002
-0.0144  -0.011148
-0.0208  -0.0109856
-0.044  -0.010673
